"","name","url","rent","admin","deposit","key_money","shozaichi","ekitoho_1","ekitoho_2","ekitoho_3","floor_plan","floor_plan_detail","area","age","floor","muki","kouzou","lat","lng","details","flag_teikishakuya","rent_total","dist_nakanosakaue","flag_not_unitbath","flag_kado","flag_yokushitsu_kansou","flag_autolock","flag_takuhai","flag_3_konro","flag_2_konro","flag_onsui"
"1070","GranDuo中野坂上 402号室","https://suumo.jp/chintai/jnc_000047095118/?bc=100146164202",74000,5000,74000,74000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩13分","ワンルーム","洋6.8",16.83,0,4,"南東","鉄筋コン",35.6909638069931,139.67938543,"バストイレ別、バルコニー、エアコン、フローリング、TVインターホン、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、脱衣所、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、最上階、ペット相談、照明付、全居室洋室、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、ディンプルキー、ダブルロックキー、24時間換気システム、3方角住戸、未入居、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、東南向き、都市ガス、シャワールーム、洗面所にドア、礼金1ヶ月、全室照明付",0,79000,723.926729333944,1,1,0,1,1,0,1,0
"1071","GranDuo中野坂上 102号室","https://suumo.jp/chintai/jnc_000046682649/?bc=100146161950",86000,5000,86000,86000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩13分","1K","洋6.7",23,0,1,"西","鉄筋コン",35.6909638069931,139.67938543,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、ペット相談、照明付、全居室洋室、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、ディンプルキー、ダブルロックキー、1フロア2住戸、24時間換気システム、未入居、四方角部屋、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、洗面所に窓、洗面所にドア、礼金1ヶ月、全室照明付",0,91000,723.926729333944,1,1,1,1,1,0,1,0
"1072","GranDuo中野坂上 203号室","https://suumo.jp/chintai/jnc_000046682652/?bc=100146163767",88000,5000,88000,88000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩13分","1K","洋6.7",23,0,2,"西","鉄筋コン",35.6909638069931,139.67938543,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、ペット相談、照明付、全居室洋室、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、ディンプルキー、ダブルロックキー、24時間換気システム、未入居、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、洗面所に窓、洗面所にドア、礼金1ヶ月、全室照明付",0,93000,723.926729333944,1,1,1,1,1,0,1,0
"1073","GranDuo中野坂上 303号室","https://suumo.jp/chintai/jnc_000046757458/?bc=100146163778",90000,5000,90000,90000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩13分","1K","洋6.7",23,0,3,"西","鉄筋コン",35.6909638069931,139.67938543,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、ペット相談、照明付、全居室洋室、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、ディンプルキー、ダブルロックキー、24時間換気システム、未入居、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、洗面所に窓、洗面所にドア、礼金1ヶ月、全室照明付",0,95000,723.926729333944,1,1,1,1,1,0,1,0
"1074","GranDuo中野坂上 403号室","https://suumo.jp/chintai/jnc_000046682653/?bc=100146163953",92000,5000,92000,92000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩13分","1K","洋6.7",23,0,4,"西","鉄筋コン",35.6909638069931,139.67938543,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、最上階、ペット相談、照明付、全居室洋室、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、ディンプルキー、ダブルロックキー、24時間換気システム、未入居、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、洗面所に窓、洗面所にドア、礼金1ヶ月、全室照明付",0,97000,723.926729333944,1,1,1,1,1,0,1,0
"1075","ＪＲ中央線 東中野駅 2階建 築10年","https://suumo.jp/chintai/jnc_000047634860/?bc=100149684688",54000,1000,54000,54000,"東京都中野区中野１","ＪＲ中央線/東中野駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩10分","ＪＲ総武線/中野駅 歩10分","ワンルーム","洋6",16.5,10,1,"南","木造",35.7030881907103,139.678123102721,"バストイレ別、エアコン、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、陽当り良好、システムキッチン、南向き、角住戸、温水洗浄便座、洗面化粧台、2口コンロ、駐輪場、CATV、光ファイバー、閑静な住宅地、2面採光、最上階、BS・CS、防犯カメラ、出窓、保証人不要、敷金1ヶ月、全居室フローリング、ガスレンジ付、2沿線利用可、CS、ネット専用回線、内装リフォーム済、耐震構造、2駅利用可、3沿線以上利用可、駅徒歩10分以内、敷地内ごみ置き場、セキュリティ会社加入済、都市ガス、シャワールーム、リノベーション、礼金1ヶ月、IT重説 対応物件、通風良好",0,55000,764.491877257109,1,1,0,1,0,0,1,1
"1076","佐藤アパート","https://suumo.jp/chintai/jnc_000029834537/?bc=100095592416",60000,3000,60000,0,"東京都中野区弥生町１","東京メトロ丸ノ内線/中野新橋駅 歩7分","都営大江戸線/西新宿五丁目駅 歩10分","東京メトロ丸ノ内線/中野坂上駅 歩12分","1K","洋6 K3",20.5,40,2,"北","鉄骨",35.6909884950779,139.67821608799,"バルコニー、エアコン、フローリング、角住戸、即入居可、礼金不要、最上階、敷金1ヶ月、保証金不要、1フロア1住戸、屋上、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内",0,63000,765.464472405684,0,1,0,0,0,0,0,0
"1077","ＪＲ中央線 東中野駅 2階建 築39年","https://suumo.jp/chintai/jnc_000045556318/?bc=100141612327",50000,0,50000,50000,"東京都中野区東中野２","ＪＲ中央線/東中野駅 歩5分","東京メトロ東西線/落合駅 歩14分","東京メトロ丸ノ内線/中野坂上駅 歩17分","1K","洋6 K1.0",15,39,2,"西","木造",35.7057418080395,139.679271504289,"バルコニー、エアコン、ガスコンロ対応、角住戸、押入、即入居可、閑静な住宅地、2面採光、最上階、照明付、敷金1ヶ月、2沿線利用可、クッションフロア、ネット専用回線、キッチンに窓、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、上階無し、都市ガス、礼金1ヶ月",0,50000,999.199159968402,0,1,0,0,0,0,0,0
"1078","コーポ千草","https://suumo.jp/chintai/jnc_000043096792/?bc=100131851486",50000,0,50000,50000,"東京都中野区東中野２","ＪＲ中央線/東中野駅 歩5分","東京メトロ東西線/落合駅 歩14分","東京メトロ丸ノ内線/中野坂上駅 歩17分","1K","洋6 K1.0",15,39,2,"西","木造",35.7057418080395,139.679271504289,"バルコニー、エアコン、ガスコンロ対応、角住戸、押入、即入居可、閑静な住宅地、2面採光、最上階、照明付、敷金1ヶ月、2沿線利用可、クッションフロア、キッチンに窓、浴室に窓、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、上階無し、都市ガス、礼金1ヶ月、通風良好",0,50000,999.199159968402,0,1,0,0,0,0,0,0
"1079","東京メトロ丸ノ内線 新中野駅 2階建 築32年","https://suumo.jp/chintai/jnc_000047506398/?bc=100149231983",54000,1000,54000,54000,"東京都中野区本町４","東京メトロ丸ノ内線/新中野駅 歩6分","都営大江戸線/中野坂上駅 歩15分","東京メトロ丸ノ内線/中野新橋駅 歩7分","ワンルーム","-",15.86,32,1,"南","木造",35.6946515056068,139.671918997203,"エアコン、室内洗濯置、南向き、駐輪場、CATV、即入居可、IHクッキングヒーター、照明付、全居室収納、ロフト、全居室洋室、CATVインターネット、2沿線利用可、ネット専用回線、保証金不要、南面リビング、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、全居室6畳以上、都市ガス、初期費用カード決済可",0,55000,970.254774363593,0,0,0,0,0,0,0,0
"1080","プラティーク新宿WEST","https://suumo.jp/chintai/jnc_000047850308/?bc=100131892107",112000,7000,112000,112000,"東京都新宿区西新宿５","都営大江戸線/西新宿五丁目駅 歩2分","東京メトロ丸ノ内線/西新宿駅 歩10分","都営大江戸線/都庁前駅 歩7分","ワンルーム","洋10.4",27.62,13,5,"南東","鉄筋コン",35.6907926204531,139.686268440544,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、追焚機能浴室、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、光ファイバー、2面採光、オートバス、ウォークインクロゼット、保証人不要、敷金1ヶ月、デザイナーズ、2沿線利用可、CS、2駅利用可、駅前、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,119000,786.288958888029,1,1,1,1,1,0,1,1
"1081","プラティーク新宿WEST","https://suumo.jp/chintai/jnc_000036521282/?bc=100148679032",118000,7000,118000,118000,"東京都新宿区西新宿５","都営大江戸線/西新宿五丁目駅 歩2分","東京メトロ丸ノ内線/西新宿駅 歩10分","都営大江戸線/都庁前駅 歩7分","ワンルーム","洋11.1",29.09,13,9,"南東","鉄筋コン",35.6907926204531,139.686268440544,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、光ファイバー、オートバス、保証人不要、敷金1ヶ月、二人入居相談、デザイナーズ、2沿線利用可、CS、2駅利用可、駅前、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、BS、年内入居可、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,125000,786.288958888029,1,1,1,1,1,0,1,1
"1082","ルシ－ル新中野","https://suumo.jp/chintai/jnc_000047683508/?bc=100121867244",67000,5000,67000,67000,"東京都中野区本町３","東京メトロ丸ノ内線/新中野駅 歩5分","東京メトロ丸ノ内線/中野新橋駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩9分","ワンルーム","洋9",17.64,33,3,"南","鉄骨鉄筋",35.6974206797933,139.673931204727,"バルコニー、エアコン、ガスコンロ対応、南向き、エレベーター、CATV、即入居可、照明付、分譲賃貸、単身者相談、敷金1ヶ月、仲手0.54ヶ月、駅徒歩5分以内、敷地内ごみ置き場、都市ガス、高速ネット対応、礼金1ヶ月",0,72000,751.508708189171,0,0,0,0,0,0,0,0
"1083","ルシール新中野","https://suumo.jp/chintai/jnc_000044928064/?bc=100141689599",70000,5000,70000,70000,"東京都中野区本町３","東京メトロ丸ノ内線/新中野駅 歩5分","東京メトロ丸ノ内線/中野新橋駅 歩6分","東京メトロ丸ノ内線/中野坂上駅 歩8分","ワンルーム","洋9",18.2,34,3,"南","鉄筋コン",35.6974206801571,139.673943981378,"バルコニー、エアコン、ガスコンロ対応、フローリング、システムキッチン、南向き、エレベーター、即入居可、敷金1ヶ月、保証金不要、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、礼金1ヶ月",0,75000,750.353940243853,0,0,0,0,0,0,0,0
"1084","ＪＲ総武線 東中野駅 2階建 築45年","https://suumo.jp/chintai/jnc_000048208523/?bc=100141262916",73000,0,73000,73000,"東京都中野区東中野１","ＪＲ総武線/東中野駅 歩2分","都営大江戸線/東中野駅 歩2分","東京メトロ東西線/落合駅 歩8分","1DK","洋6 DK4.5",24.3,45,2,"南","軽量鉄骨",35.7051964662672,139.684389134972,"エアコン、ガスコンロ対応、クロゼット、室内洗濯置、陽当り良好、南向き、2口コンロ、駐輪場、光ファイバー、即入居可、閑静な住宅地、2面採光、最上階、振分、東南角住戸、敷金1ヶ月、全居室フローリング、玄関ホール、南面リビング、2駅利用可、3沿線以上利用可、駅徒歩5分以内、都市ガス、LAN、礼金1ヶ月、初期費用カード決済可",0,73000,923.375929715422,0,1,0,0,0,0,1,0
"1085","ピア新中野","https://suumo.jp/chintai/jnc_000047158971/?bc=100148035565",67000,3000,67000,67000,"東京都中野区中央３","東京メトロ丸ノ内線/新中野駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩11分","東京メトロ東西線/中野駅 歩15分","1K","洋7.3 K2",26.19,30,1,"南西","鉄筋コン",35.6993268309367,139.67348283184,"バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、室内洗濯置、押入、照明付、保証人不要、都市ガス、高速ネット対応",0,70000,829.925192822538,0,0,0,0,0,0,0,0
"1086","メゾン・ド・ルメード 101号室","https://suumo.jp/chintai/jnc_000042832775/?bc=100130889784",55000,5000,0,0,"東京都中野区本町３","東京メトロ丸ノ内線/中野新橋駅 歩7分","東京メトロ丸ノ内線/中野坂上駅 歩10分","都営大江戸線/西新宿五丁目駅 歩15分","ワンルーム","-",13.52,35,1,"東","鉄筋コン",35.6959508871198,139.675135881445,"バルコニー、ガスコンロ対応、シューズボックス、CATV、光ファイバー、外壁タイル張り、分譲賃貸、敷地内ごみ置き場、都市ガス",0,60000,653.221683263886,0,0,0,0,0,0,0,0
"1087","ＹＭパレス","https://suumo.jp/chintai/jnc_000014951801/?bc=100150658087",72000,2000,72000,72000,"東京都渋谷区本町３","都営大江戸線/西新宿五丁目駅 歩3分","東京メトロ丸ノ内線/中野坂上駅 歩11分","都営大江戸線/都庁前駅 歩12分","ワンルーム","洋9",20.1,24,2,"北東","木造",35.6908717189579,139.684009746911,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、TVインターホン、室内洗濯置、シューズボックス、角住戸、2口コンロ、光ファイバー、2面採光、最上階、仲介手数料不要、2沿線利用可、クッションフロア、ディンプルキー、保証金不要、2駅利用可、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、上階無し、都市ガス、初期費用カード決済可",0,74000,705.83060275984,1,1,0,0,0,0,1,0
"1088","都営大江戸線 西新宿五丁目駅 2階建 築24年","https://suumo.jp/chintai/jnc_000047674983/?bc=100150901302",72000,2000,72000,72000,"東京都渋谷区本町３","都営大江戸線/西新宿五丁目駅 歩3分","都営大江戸線/中野坂上駅 歩12分","都営大江戸線/都庁前駅 歩14分","ワンルーム","洋9",20.1,24,2,"北西","木造",35.6908614421375,139.684001692483,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、TVインターホン、室内洗濯置、シューズボックス、角住戸、2口コンロ、2面採光、最上階、敷金1ヶ月、2駅利用可、3駅以上利用可、駅徒歩5分以内、全居室8畳以上、都市ガス、年内入居可、礼金1ヶ月、保証会社利用可",0,74000,706.774155062557,1,1,0,0,0,0,1,0
"1089","第二松栄荘","https://suumo.jp/chintai/jnc_000045460120/?bc=100077103654",46000,1000,46000,46000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩6分","東京メトロ丸ノ内線/中野坂上駅 歩10分","京王新線/初台駅 歩17分","1K","和4.5 K0",17.4,47,1,"-","木造",35.6899497752923,139.680057911426,"エアコン、ガスコンロ対応、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内",0,47000,813.308556119982,0,0,0,0,0,0,0,0
"1090","東京メトロ丸ノ内線 西新宿駅 地下1地上3階建 築28年","https://suumo.jp/chintai/jnc_000037190634/?bc=100149261539",54000,3000,0,0,"東京都新宿区北新宿２","東京メトロ丸ノ内線/西新宿駅 歩7分","ＪＲ中央線/大久保駅 歩10分","ＪＲ山手線/新宿駅 歩15分","ワンルーム","-",8.25,28,2,"東","木造",35.6983207201287,139.689094835125,"エアコン、フローリング、室内洗濯置、駐輪場、礼金不要、2面採光、敷金不要、IHクッキングヒーター、照明付、出窓、保証人不要、仲介手数料不要、全居室フローリング、2沿線利用可、仲手0.54ヶ月、24時間換気システム、初期費用15万円以下、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、都市ガス、敷金・礼金不要、保証会社利用可、初期費用カード決済可、家賃カード決済可、全室照明付",0,57000,637.385039986203,0,0,0,0,0,0,0,0
"1091","中野三養ハイツ","https://suumo.jp/chintai/jnc_000046866026/?bc=100146832969",55000,3000,55000,0,"東京都中野区本町３","東京メトロ丸ノ内線/中野新橋駅 歩3分","東京メトロ丸ノ内線/新中野駅 歩6分","東京メトロ丸ノ内線/中野坂上駅 歩15分","1K","和5.6 K2.3",18.4,34,2,"西","鉄骨鉄筋",35.6945029809174,139.674390451258,"バストイレ別、エアコン、ガスコンロ対応、角住戸、2口コンロ、押入、光ファイバー、保証人不要、敷金1ヶ月、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、都市ガス、シャッター、初期費用カード決済可",0,58000,763.742196867688,1,1,0,0,0,0,1,0
"1092","中央3丁目 203号室","https://suumo.jp/chintai/jnc_000046320202/?bc=100144715943",48000,2000,0,0,"東京都中野区中央３","東京メトロ丸ノ内線/新中野駅 歩6分","ＪＲ中央線/東中野駅 歩14分","東京メトロ丸ノ内線/中野坂上駅 歩9分","ワンルーム","洋6 ロフト 3",6,36,2,"南","鉄骨",35.6985516728724,139.674466666254,"エアコン、フローリング、陽当り良好、南向き、礼金不要、最上階、敷金不要、保証人不要、全居室フローリング、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、敷金・礼金不要、保証会社利用可、高齢者歓迎、通風良好",0,50000,721.142658545445,0,0,0,0,0,0,0,0
"1093","本町３丁目ビル 1号室","https://suumo.jp/chintai/jnc_000045882567/?bc=100142992724",60000,0,60000,60000,"東京都中野区本町３","東京メトロ丸ノ内線/中野新橋駅 歩3分","東京メトロ丸ノ内線/中野坂上駅 歩10分",NA,"ワンルーム","洋9",15.7,23,4,"南","鉄筋コン",35.6936142233784,139.675376511005,"バルコニー、エアコン、オートロック、南向き、即入居可、最上階、オール電化、2駅利用可、シャワールーム",0,60000,728.354156001034,0,0,0,1,0,0,0,0
"1094","カーブ6 401号室","https://suumo.jp/chintai/jnc_000046034503/?bc=100143599066",151000,7000,151000,151000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩4分","東京メトロ丸ノ内線/中野坂上駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩13分","ワンルーム","LDK12.5",45.61,20,4,"南","鉄骨鉄筋",35.6909758220208,139.682076024863,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、オートロック、室内洗濯置、システムキッチン、南向き、追焚機能浴室、角住戸、エレベーター、洗面所独立、2口コンロ、宅配ボックス、BS・CS、3口以上コンロ、オートバス、都市ガス",0,158000,675.634648372039,1,1,0,1,1,1,0,0
"1095","都営大江戸線 西新宿五丁目駅 10階建 築20年","https://suumo.jp/chintai/jnc_000046465813/?bc=100150999687",151000,7000,151000,151000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩4分","東京メトロ丸ノ内線/中野坂上駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩8分","ワンルーム","洋12.5",45.61,20,4,"南東","鉄骨鉄筋",35.6891976160044,139.679147466744,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、光ファイバー、即入居可、閑静な住宅地、対面式キッチン、保証人不要、敷金1ヶ月、全居室フローリング、デザイナーズ、2沿線利用可、事務所相談、外壁コンクリート、内装コンクリート、3駅以上利用可、駅徒歩5分以内、敷地内ごみ置き場、東南向き、都市ガス、LAN、礼金1ヶ月、初期費用カード決済可",0,158000,916.118540163659,1,0,0,1,1,0,1,0
"1096","田中ビル","https://suumo.jp/chintai/jnc_000048038623/?bc=100151227742",60000,0,60000,60000,"東京都渋谷区本町３","都営大江戸線/西新宿五丁目駅 歩5分","京王新線/初台駅 歩14分","東京メトロ丸ノ内線/中野坂上駅 歩15分","ワンルーム","洋6",18,35,1,"西","鉄骨",35.6890537792031,139.680504019224,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、TVインターホン、室内洗濯置、シューズボックス、角住戸、閑静な住宅地、全居室洋室、2沿線利用可、キッチンに窓、2駅利用可、駅徒歩5分以内、都市ガス、フローリング風フロアタイル",0,60000,902.276583029498,1,1,0,0,0,0,0,0
"1097","都営大江戸線 西新宿五丁目駅 2階建 築29年","https://suumo.jp/chintai/jnc_000047557611/?bc=100150098857",57000,3000,57000,57000,"東京都渋谷区本町３","都営大江戸線/西新宿五丁目駅 歩4分","東京メトロ丸ノ内線/中野坂上駅 歩9分","東京メトロ丸ノ内線/西新宿駅 歩13分","ワンルーム","洋6",18,29,2,"北東","木造",35.6917938383771,139.684098868495,"バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、室内洗濯置、システムキッチン、角住戸、2口コンロ、駐輪場、即入居可、最上階、全居室洋室、全居室フローリング、2沿線利用可、天窓、2駅利用可、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、全居室6畳以上、年内入居可、保証会社利用可、初期費用カード決済可",0,60000,608.892709929182,0,1,0,0,0,0,1,0
"1098","第二惣内ハイツ","https://suumo.jp/chintai/jnc_000047102049/?bc=100133615162",137000,8000,137000,137000,"東京都中野区中央３","ＪＲ中央線/中野駅 歩13分","東京メトロ丸ノ内線/新中野駅 歩5分","東京メトロ丸ノ内線/中野坂上駅 歩16分","2DK","和6 洋7.2 DK5.9",46,30,1,"南","鉄筋コン",35.6993329198421,139.672737619372,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、温水洗浄便座、洗面所独立、駐輪場、宅配ボックス、3口以上コンロ、防犯カメラ、ガスレンジ付、デザイナーズ、エアコン2台、眺望良好、24時間換気システム、始発駅、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、通風良好",1,145000,894.633648928471,1,0,1,1,1,1,0,1
"1099","ＪＲ総武線 東中野駅 3階建 築22年","https://suumo.jp/chintai/jnc_000044961880/?bc=100145188758",115000,8300,230000,115000,"東京都中野区東中野１","ＪＲ総武線/東中野駅 歩2分","東京メトロ東西線/落合駅 歩11分","東京メトロ丸ノ内線/中野坂上駅 歩14分","ワンルーム","洋9",34.36,22,2,"西","鉄筋コン",35.7051382059729,139.686788928278,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、オートロック、室内洗濯置、陽当り良好、シューズボックス、脱衣所、洗面所独立、2口コンロ、駐輪場、CATV、光ファイバー、即入居可、東南角住戸、南西角住戸、全居室フローリング、デザイナーズ、3面採光、敷金2ヶ月、事務所相談、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、都市ガス、LAN、礼金1ヶ月、初期費用カード決済可",1,123300,986.572490717851,1,1,0,1,0,0,1,0
"1100","メゾン宮園","https://suumo.jp/chintai/jnc_000016697183/?bc=100063354893",76000,3000,76000,76000,"東京都中野区中央３","ＪＲ中央線/中野駅 歩12分","東京メトロ丸ノ内線/新中野駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩14分","1K","洋7.2 K2.7",22.87,16,1,"南","気泡コン",35.70165071146,139.673077493198,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、陽当り良好、シューズボックス、南向き、駐輪場、CATV、光ファイバー、敷金1ヶ月、防犯シャッター、テラス、床下収納、保証金不要、耐火構造、耐震構造、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、室内物干機、BS、礼金1ヶ月",0,79000,971.646211726082,1,0,0,1,0,0,0,0
"1101","東京メトロ丸ノ内線 新中野駅 2階建 築49年","https://suumo.jp/chintai/jnc_000041738605/?bc=100141612324",49000,3000,49000,49000,"東京都中野区本町４","東京メトロ丸ノ内線/新中野駅 歩5分","ＪＲ中央線/中野駅 歩18分","都営大江戸線/中野坂上駅 歩12分","1K","洋6",20,49,2,"東","木造",35.6961266451021,139.673199934055,"エアコン、ガスコンロ対応、フローリング、シューズボックス、最上階、照明付、全居室収納、全居室洋室、敷金1ヶ月、全居室フローリング、2沿線利用可、ネット専用回線、エアコン全室、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、上階無し、全居室6畳以上、都市ガス、シャワールーム、玄関収納、礼金1ヶ月、保証会社利用可、初期費用カード決済可",1,52000,823.25354190836,0,0,0,0,0,0,0,0
"1102","東京メトロ丸ノ内線 新中野駅 2階建 築49年","https://suumo.jp/chintai/jnc_000040406799/?bc=100121740725",55000,3000,55000,55000,"東京都中野区本町４","東京メトロ丸ノ内線/新中野駅 歩5分","ＪＲ中央線/中野駅 歩18分","東京メトロ丸ノ内線/中野新橋駅 歩6分","1K","洋6",20,49,2,"-","木造",35.6961291445795,139.673191879107,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、陽当り良好、システムキッチン、2口コンロ、駐輪場、CATV、光ファイバー、即入居可、閑静な住宅地、2面採光、最上階、照明付、敷金1ヶ月、CATVインターネット、2沿線利用可、キッチンに窓、眺望良好、2駅利用可、3駅以上利用可、駅徒歩5分以内、敷地内ごみ置き場、全居室6畳以上、都市ガス、高速ネット対応、礼金1ヶ月、通風良好",1,58000,823.941770743145,1,0,0,0,0,0,1,0
"1103","ジュネス中野本町 103号室","https://suumo.jp/chintai/jnc_000040401367/?bc=100095210802",49000,3000,49000,49000,"東京都中野区本町４","ＪＲ中央線/中野駅 歩18分","東京メトロ丸ノ内線/新中野駅 歩5分","東京メトロ丸ノ内線/中野坂上駅 歩8分","1K","洋6 K1",20,44,1,"東","木造",35.6961194241717,139.673215488537,"エアコン、ガスコンロ対応、フローリング、駐輪場、押入、即入居可、閑静な住宅地、仲介手数料不要、敷金1ヶ月、2沿線利用可、保証金不要、3駅以上利用可、駅徒歩5分以内、都市ガス、シャワールーム、礼金1ヶ月、IT重説 対応物件、初期費用カード決済可",1,52000,821.958846189734,0,0,0,0,0,0,0,0
